time,pelvis_tilt_gold,pelvis_tilt_rec,pelvis_list_gold,pelvis_list_rec,pelvis_rotation_gold,pelvis_rotation_rec,pelvis_tx_gold,pelvis_tx_rec,pelvis_ty_gold,pelvis_ty_rec,pelvis_tz_gold,pelvis_tz_rec,hip_flexion_r_gold,hip_flexion_r_rec,hip_adduction_r_gold,hip_adduction_r_rec,hip_rotation_r_gold,hip_rotation_r_rec,knee_angle_r_gold,knee_angle_r_rec,ankle_angle_r_gold,ankle_angle_r_rec,subtalar_angle_r_gold,subtalar_angle_r_rec,mtp_angle_r_gold,mtp_angle_r_rec,hip_flexion_l_gold,hip_flexion_l_rec,hip_adduction_l_gold,hip_adduction_l_rec,hip_rotation_l_gold,hip_rotation_l_rec,knee_angle_l_gold,knee_angle_l_rec,ankle_angle_l_gold,ankle_angle_l_rec,subtalar_angle_l_gold,subtalar_angle_l_rec,mtp_angle_l_gold,mtp_angle_l_rec,lumbar_extension_gold,lumbar_extension_rec,lumbar_bending_gold,lumbar_bending_rec,lumbar_rotation_gold,lumbar_rotation_rec,arm_flex_r_gold,arm_flex_r_rec,arm_add_r_gold,arm_add_r_rec,arm_rot_r_gold,arm_rot_r_rec,elbow_flex_r_gold,elbow_flex_r_rec,pro_sup_r_gold,pro_sup_r_rec,arm_flex_l_gold,arm_flex_l_rec,arm_add_l_gold,arm_add_l_rec,arm_rot_l_gold,arm_rot_l_rec,elbow_flex_l_gold,elbow_flex_l_rec,pro_sup_l_gold,pro_sup_l_rec
0.132,0.0649519,0.116204,-0.124196,-0.140269,-0.004829,-0.00581254,-4.84196,-4.84863,0.997396,0.991447,0.134202,0.132906,0.189543,0.140893,0.25497,0.253111,-0.0446699,-0.0507715,0.834647,0.837279,0.472347,0.454042,-0.061999,-0.0388952,-0.0158355,0.0266865,0.423288,0.387323,-0.0919845,-0.140836,0.103734,0.122792,2.24007,2.24,-0.0586548,-0.0344059,-0.11728,-0.0207096,-0.0137741,0.0424986,-0.398289,-0.446006,0.131624,0.150194,0.0753098,0.0973569,-0.215499,-0.187591,-0.531452,-0.469959,-0.00583021,-0.0608435,1.66248,1.5894,1.5708,1.5708,-0.397789,-0.337417,-0.18231,-0.107122,-0.0967161,-0.166047,1.34135,1.22196,1.5708,1.5708
0.136,0.0623698,0.115336,-0.112058,-0.127718,-0.00560513,-0.00737717,-4.82233,-4.82887,0.997577,0.991841,0.13423,0.133007,0.165411,0.113019,0.24298,0.240303,-0.0375973,-0.043057,0.829694,0.830121,0.480948,0.462818,-0.0583654,-0.0342944,-0.0324031,0.0150573,0.459891,0.422762,-0.0766622,-0.124859,0.0998569,0.118725,2.23486,2.23568,-0.0508434,-0.0272782,-0.118309,-0.0218032,-1.3339e-05,0.0495676,-0.395564,-0.444722,0.11747,0.135214,0.0773867,0.099343,-0.187304,-0.159787,-0.534012,-0.472138,-0.00259539,-0.056571,1.67673,1.60415,1.5708,1.5708,-0.40979,-0.348767,-0.184699,-0.109983,-0.0975377,-0.168554,1.32286,1.2021,1.5708,1.5708
0.14,0.0582589,0.112852,-0.0991143,-0.114284,-0.0067547,-0.0093741,-4.80252,-4.80892,0.997839,0.992312,0.134394,0.133246,0.141621,0.0856387,0.230049,0.226391,-0.0305755,-0.0355664,0.822173,0.820314,0.486081,0.46663,-0.0532362,-0.0287105,-0.0608087,-0.0243361,0.496561,0.458353,-0.0616507,-0.109088,0.0937264,0.112285,2.22657,2.22844,-0.044684,-0.0204474,-0.122751,-0.0254216,-0.0136194,0.0422372,-0.390325,-0.44081,0.102167,0.119026,0.0801494,0.10188,-0.162046,-0.134789,-0.535227,-0.47298,-0.00206458,-0.0547865,1.69436,1.62245,1.5708,1.5708,-0.422643,-0.361149,-0.188294,-0.114002,-0.0966018,-0.169137,1.30599,1.18404,1.5708,1.5708
0.144,0.0540157,0.110031,-0.0853098,-0.0999628,-0.00970743,-0.0132551,-4.78252,-4.7888,0.998337,0.992991,0.134854,0.133777,0.116539,0.0571399,0.216413,0.21158,-0.021679,-0.0263292,0.81213,0.807924,0.490882,0.471421,-0.0488915,-0.0232859,-0.0788661,-0.0383165,0.531635,0.492519,-0.0478766,-0.0944719,0.0841236,0.102157,2.21476,2.21766,-0.041637,-0.0178366,-0.127731,-0.030263,-0.00438726,0.0474514,-0.384866,-0.436459,0.0851342,0.100991,0.0831141,0.104546,-0.136118,-0.109283,-0.536158,-0.473397,0.000838221,-0.0507529,1.71149,1.64023,1.5708,1.5708,-0.437278,-0.37536,-0.191627,-0.117924,-0.0975393,-0.171303,1.29234,1.16957,1.5708,1.5708
0.148,0.0482468,0.105586,-0.0711719,-0.0849711,-0.0111911,-0.0156002,-4.76214,-4.76829,0.998911,0.993735,0.134982,0.134,0.0925041,0.0299516,0.200411,0.194057,-0.017549,-0.0221399,0.800747,0.794274,0.493288,0.473444,-0.0391695,-0.012523,-0.0849211,-0.0428045,0.56662,0.526736,-0.0328231,-0.0782279,0.0742478,0.0915606,2.20014,2.20413,-0.0357993,-0.0119373,-0.135102,-0.0371355,-0.00449887,0.0475436,-0.376524,-0.42907,0.068609,0.0832191,0.0857106,0.106524,-0.114713,-0.0881015,-0.536539,-0.473145,0.00115153,-0.0490066,1.73222,1.66173,1.5708,1.5708,-0.452549,-0.390409,-0.195066,-0.122,-0.0967875,-0.171881,1.27853,1.15506,1.5708,1.5708
0.152,0.0434985,0.101831,-0.0562945,-0.0693249,-0.0158174,-0.0211794,-4.74173,-4.74777,0.999957,0.994902,0.135442,0.134544,0.0667158,0.00134367,0.183427,0.175405,-0.0118291,-0.0165347,0.786805,0.778026,0.488918,0.469231,-0.033149,-0.00498588,-0.130704,-0.0815722,0.598359,0.557943,-0.0195841,-0.0638079,0.0601075,0.0764909,2.18188,2.18697,-0.0321093,-0.00735279,-0.137973,-0.0401767,0.0565112,0.117391,-0.369189,-0.422371,0.0501676,0.0634238,0.0915851,0.111874,-0.0942758,-0.0680641,-0.53563,-0.471553,0.000111748,-0.048778,1.75495,1.68549,1.5708,1.5708,-0.466883,-0.404607,-0.199108,-0.126736,-0.0954039,-0.171556,1.26573,1.1417,1.5708,1.5708
0.156,0.0378231,0.0971252,-0.0416798,-0.0538227,-0.0197047,-0.0260262,-4.72111,-4.72704,1.00111,0.99617,0.135904,0.135092,0.0417693,-0.0262691,0.166457,0.156663,-0.00777477,-0.0128252,0.771317,0.760193,0.483015,0.461253,-0.0262287,0.002517,-0.155334,-0.123225,0.629296,0.588416,-0.00708633,-0.0500343,0.0457664,0.0609909,2.16088,2.16709,-0.0316798,-0.00674848,-0.151632,-0.0528366,0.0253141,0.0871108,-0.36028,-0.41404,0.0320071,0.043859,0.0972071,0.116775,-0.0756645,-0.0495046,-0.534774,-0.470095,-0.00285594,-0.0501341,1.77774,1.70923,1.5708,1.5708,-0.482435,-0.420171,-0.20285,-0.131153,-0.0951799,-0.172438,1.25497,1.13068,1.5708,1.5708
0.16,0.0329133,0.0930041,-0.0283364,-0.039804,-0.0267024,-0.0340989,-4.70042,-4.70623,1.00264,0.997783,0.136865,0.136107,0.0153344,-0.0552633,0.151292,0.139724,6.41763e-05,-0.00529368,0.753105,0.739598,0.469313,0.447276,-0.020785,0.00953458,-0.196923,-0.162201,0.65707,0.615807,0.00047384,-0.0414641,0.0292827,0.0431499,2.1373,2.14446,-0.0270655,-0.00301079,-0.164114,-0.0648708,0.0104751,0.0634272,-0.352179,-0.406341,0.0138587,0.0243514,0.106199,0.125226,-0.057955,-0.031991,-0.533371,-0.468203,-0.00502182,-0.0506425,1.80255,1.73516,1.5708,1.5708,-0.497833,-0.435692,-0.207097,-0.135936,-0.0946773,-0.172956,1.24502,1.12056,1.5708,1.5708
0.164,0.0272576,0.088162,-0.0168825,-0.0272592,-0.029304,-0.037652,-4.67927,-4.68497,1.00423,0.99945,0.137345,0.13667,-0.0111962,-0.0842794,0.137924,0.124472,0.00401023,-0.00183467,0.731875,0.716169,0.450036,0.428901,-0.0183846,0.0142426,-0.23337,-0.18266,0.68483,0.643224,0.00894276,-0.0317659,0.017117,0.0294703,2.11217,2.12026,-0.0243207,0.000820579,-0.176365,-0.0756676,-0.0381968,0.0255545,-0.342007,-0.396573,-0.000733832,0.00825461,0.11238,0.130586,-0.0436348,-0.0174068,-0.531441,-0.465834,-0.00970874,-0.053279,1.82816,1.76179,1.5708,1.5708,-0.51398,-0.452128,-0.211367,-0.140644,-0.0935966,-0.173124,1.23526,1.1108,1.5708,1.5708
0.168,0.0225529,0.0840768,-0.00505925,-0.0141842,-0.0318625,-0.0412092,-4.65805,-4.66367,1.00613,1.0014,0.137863,0.137269,-0.0390721,-0.114364,0.124066,0.108525,0.00856545,0.00199455,0.708915,0.690931,0.429664,0.407947,-0.0145473,0.0198591,-0.263374,-0.212494,0.709904,0.668127,0.0175687,-0.021762,0.00414447,0.0147485,2.08424,2.09336,-0.0254902,0.00335059,-0.191472,-0.0880851,-0.103631,-0.00389049,-0.332749,-0.387528,-0.0157798,-0.0084741,0.117998,0.135361,-0.029122,-0.00262122,-0.529075,-0.46298,-0.0142915,-0.0558514,1.85406,1.78874,1.5708,1.5708,-0.530427,-0.468867,-0.215106,-0.14491,-0.0939325,-0.174614,1.22675,1.10249,1.5708,1.5708
0.172,0.0178576,0.0796611,0.00508938,-0.00326936,-0.0338611,-0.044326,-4.63657,-4.64211,1.00811,1.00341,0.13869,0.138191,-0.0680409,-0.145179,0.113696,0.0967474,0.0163171,0.00929192,0.683828,0.66322,0.400745,0.374383,-0.0159683,0.0177992,-0.313832,-0.309109,0.733557,0.691991,0.0230349,-0.0157641,-0.00760366,0.00143314,2.05583,2.06554,-0.0118195,0.013994,-0.196413,-0.0944612,-0.0525883,0.017736,-0.322698,-0.377424,-0.0296673,-0.0234862,0.123449,0.140823,-0.0151016,0.0109967,-0.525518,-0.459052,-0.0183546,-0.0587757,1.87989,1.81608,1.5708,1.5708,-0.548682,-0.48708,-0.219662,-0.150105,-0.0945571,-0.175458,1.22059,1.09639,1.5708,1.5708
0.176,0.0132007,0.0750856,0.016372,0.00951332,-0.035274,-0.0468651,-4.61505,-4.62054,1.0103,1.00558,0.139025,0.138631,-0.0936798,-0.172132,0.0997136,0.0805515,0.0188847,0.0111218,0.661438,0.639134,0.365708,0.341902,-0.0143623,0.0231229,-0.376198,-0.334551,0.755746,0.714659,0.0312761,-0.00621419,-0.0202831,-0.0134271,2.02424,2.0347,-0.0112953,0.0137606,-0.212515,-0.11067,-0.0449664,0.0171241,-0.31286,-0.367245,-0.0436234,-0.0393579,0.127911,0.144576,-0.00207667,0.0242706,-0.523066,-0.456029,-0.0226673,-0.0611138,1.90691,1.84425,1.5708,1.5708,-0.565889,-0.504706,-0.222873,-0.153889,-0.0948875,-0.176846,1.21325,1.08948,1.5708,1.5708
0.18,0.00868247,0.0703939,0.0271878,0.0218459,-0.0338734,-0.0465498,-4.59339,-4.59885,1.01264,1.00787,0.139264,0.138996,-0.120924,-0.200352,0.0869836,0.0659043,0.0195125,0.0108203,0.634568,0.610411,0.329489,0.304308,-0.0174998,0.0215736,-0.497579,-0.465215,0.775434,0.735111,0.0403419,0.003993,-0.0311714,-0.0264638,1.99037,2.00155,-0.0101838,0.0147366,-0.231537,-0.129428,-0.0350424,0.0228799,-0.302936,-0.356774,-0.0567276,-0.0542057,0.13011,0.146295,0.00992636,0.0363557,-0.519641,-0.452048,-0.0271757,-0.0639622,1.93423,1.87289,1.5708,1.5708,-0.584067,-0.523167,-0.22635,-0.158055,-0.0963732,-0.178917,1.20808,1.08487,1.5708,1.5708
0.184,0.00314895,0.0645395,0.036562,0.0324166,-0.0345676,-0.0485256,-4.57157,-4.57702,1.01491,1.01009,0.139661,0.139498,-0.147352,-0.227579,0.0762462,0.0534068,0.0254419,0.0161999,0.60725,0.581299,0.288086,0.262671,-0.0181735,0.0230342,-0.547168,-0.507758,0.794931,0.755504,0.0465188,0.0108369,-0.041577,-0.0390031,1.9559,1.96778,-0.0095146,0.0154553,-0.246609,-0.144219,-0.0226087,0.0336881,-0.291249,-0.34442,-0.0686877,-0.0676775,0.134471,0.150687,0.0212777,0.0476196,-0.516455,-0.4485,-0.0316019,-0.0669487,1.96138,1.90154,1.5708,1.5708,-0.602573,-0.541856,-0.229196,-0.161507,-0.0978766,-0.180848,1.20319,1.08042,1.5708,1.5708
0.188,-0.000271227,0.0604952,0.0473697,0.0447178,-0.0341476,-0.0492746,-4.54944,-4.5549,1.01752,1.0126,0.139687,0.139649,-0.175196,-0.255748,0.0622827,0.0374926,0.0251208,0.0147746,0.579944,0.552094,0.242142,0.213571,-0.0148085,0.0267672,-0.600484,-0.589775,0.810132,0.771921,0.0553228,0.0206339,-0.0524806,-0.0522095,1.91873,1.93132,-0.00877417,0.0167507,-0.262509,-0.159783,-0.00649088,0.052729,-0.281156,-0.333349,-0.0812941,-0.0820835,0.137892,0.153786,0.0311123,0.0576227,-0.513675,-0.445154,-0.0359403,-0.0696023,1.98901,1.93052,1.5708,1.5708,-0.621089,-0.560767,-0.231822,-0.164775,-0.0988332,-0.182458,1.19823,1.07614,1.5708,1.5708
0.192,-0.00397474,0.0558988,0.0575194,0.056377,-0.0340091,-0.0504348,-4.52733,-4.53283,1.02019,1.01512,0.139772,0.139863,-0.202409,-0.282845,0.0490884,0.0223389,0.0245552,0.0133643,0.551196,0.5221,0.191847,0.163593,-0.0122263,0.0321865,-0.661036,-0.633889,0.824022,0.787354,0.0634988,0.0296464,-0.062875,-0.0650853,1.87963,1.89288,-0.0131312,0.0121219,-0.281266,-0.178275,-0.00888019,0.0455556,-0.27072,-0.321653,-0.093352,-0.0959893,0.141533,0.157243,0.0410395,0.0678518,-0.510905,-0.441871,-0.040123,-0.0719935,2.0163,1.9591,1.5708,1.5708,-0.639491,-0.57962,-0.233671,-0.167217,-0.101087,-0.18541,1.19449,1.07326,1.5708,1.5708
0.196,-0.00753284,0.0513311,0.0666675,0.0670305,-0.0319386,-0.0495565,-4.50492,-4.51047,1.02282,1.01761,0.139774,0.140006,-0.229849,-0.309991,0.0370477,0.00858246,0.0199149,0.00775476,0.521314,0.490842,0.13519,0.104655,-0.00595713,0.0393063,-0.68791,-0.676684,0.836356,0.801338,0.0722827,0.0391555,-0.0707229,-0.0752858,1.83998,1.85389,-0.0128196,0.0137495,-0.296798,-0.193069,0.0011908,0.0654874,-0.259955,-0.309552,-0.104008,-0.108355,0.143429,0.158992,0.0501135,0.0772524,-0.507837,-0.438285,-0.0435921,-0.0737271,2.0431,1.98714,1.5708,1.5708,-0.659125,-0.599724,-0.235413,-0.169548,-0.103965,-0.188799,1.19253,1.07231,1.5708,1.5708
0.2,-0.0111878,0.0462571,0.077053,0.0790163,-0.0288847,-0.0478535,-4.48244,-4.48808,1.02555,1.02014,0.139615,0.140015,-0.257512,-0.336712,0.0238222,-0.00631729,0.0110595,-0.00203191,0.487991,0.456747,0.0810125,0.0493872,0.000386843,0.0474311,-0.808259,-0.798076,0.84742,0.814611,0.0823014,0.0497819,-0.0794663,-0.0865645,1.79791,1.81252,-0.0154571,0.00987931,-0.314553,-0.210667,-0.0220926,0.0291717,-0.24938,-0.297198,-0.115776,-0.121942,0.143809,0.159393,0.0584766,0.0859758,-0.504121,-0.434013,-0.0473701,-0.0757833,2.07071,2.01604,1.5708,1.5708,-0.679155,-0.620219,-0.236684,-0.171506,-0.108101,-0.193518,1.19014,1.07106,1.5708,1.5708
0.204,-0.0149426,0.0409236,0.0886616,0.0921937,-0.0249726,-0.0453252,-4.46001,-4.46577,1.02822,1.02259,0.139335,0.139918,-0.283024,-0.360864,0.00925319,-0.0224401,-0.00133125,-0.0152565,0.459165,0.427471,0.0224366,-0.0101832,0.00585226,0.0544294,-0.802967,-0.790188,0.857256,0.826881,0.0945858,0.0626073,-0.088341,-0.097964,1.75411,1.76949,-0.0182865,0.00752907,-0.332179,-0.227903,-0.0129382,0.0399879,-0.238668,-0.284569,-0.12867,-0.136601,0.143609,0.159201,0.0660684,0.094096,-0.501031,-0.4303,-0.050131,-0.0767158,2.09737,2.04384,1.5708,1.5708,-0.699255,-0.640902,-0.238586,-0.173981,-0.111646,-0.197547,1.18964,1.07188,1.5708,1.5708
0.208,-0.0102819,0.0424093,0.109559,0.114452,-0.0307509,-0.0530195,-4.4364,-4.44239,1.03166,1.02555,0.138209,0.138977,-0.316745,-0.391077,-0.0204905,-0.0543381,-0.0165189,-0.0316267,0.430443,0.398672,-0.0313059,-0.0648577,0.0240373,0.0748004,-0.828794,-0.80291,0.853862,0.827876,0.110518,0.0790836,-0.109306,-0.121986,1.70564,1.72226,-0.0188053,0.00749451,-0.346962,-0.242661,0.0137423,0.0685764,-0.233542,-0.275685,-0.150087,-0.160414,0.149958,0.165632,0.0718616,0.100828,-0.501947,-0.43021,-0.0534129,-0.0777074,2.12502,2.07257,1.5708,1.5708,-0.719166,-0.661725,-0.235911,-0.17214,-0.116097,-0.203322,1.18711,1.07111,1.5708,1.5708
0.212,-0.015302,0.0356702,0.120432,0.126448,-0.0277495,-0.0514885,-4.41382,-4.41997,1.03412,1.02778,0.137838,0.138787,-0.33907,-0.411582,-0.0334932,-0.0684778,-0.0301121,-0.0455186,0.402068,0.370298,-0.0908625,-0.125598,0.0312104,0.0826611,-0.842027,-0.816868,0.862159,0.838771,0.121155,0.0896454,-0.118439,-0.133429,1.65901,1.67639,-0.0246105,0.00269685,-0.364233,-0.259553,0.0457208,0.10574,-0.221116,-0.261181,-0.161925,-0.173567,0.151632,0.167775,0.0773759,0.107092,-0.499759,-0.427575,-0.0577601,-0.0802374,2.1506,2.09927,1.5708,1.5708,-0.739597,-0.682703,-0.237171,-0.173783,-0.119654,-0.207223,1.18822,1.07356,1.5708,1.5708
0.216,-0.0218098,0.0275569,0.131027,0.138018,-0.0239209,-0.0490902,-4.3915,-4.39781,1.03646,1.02993,0.13737,0.138503,-0.357759,-0.428376,-0.0456208,-0.0815284,-0.0453544,-0.0607604,0.376708,0.345314,-0.150034,-0.185163,0.0355361,0.087785,-0.861617,-0.828832,0.87102,0.85011,0.131938,0.100175,-0.12676,-0.143913,1.61068,1.62877,-0.0287537,-0.00160187,-0.379339,-0.274627,0.0622699,0.118149,-0.207891,-0.246009,-0.17326,-0.185991,0.15245,0.169186,0.0836609,0.114036,-0.497318,-0.424707,-0.0611536,-0.0819508,2.17612,2.12589,1.5708,1.5708,-0.75944,-0.703005,-0.237693,-0.174656,-0.123561,-0.211446,1.18961,1.07621,1.5708,1.5708
0.22,-0.0283058,0.0195535,0.140182,0.147971,-0.0205051,-0.0470301,-4.36917,-4.37565,1.03873,1.03203,0.137002,0.1383,-0.3755,-0.444309,-0.0556943,-0.092412,-0.0593352,-0.074613,0.352599,0.321553,-0.206911,-0.242741,0.0397105,0.0921083,-0.85126,-0.817448,0.878734,0.860105,0.141374,0.109234,-0.133881,-0.153018,1.56178,1.58051,-0.0335741,-0.00635991,-0.390962,-0.286017,0.06489,0.119911,-0.194566,-0.23086,-0.183335,-0.196907,0.154604,0.172017,0.088573,0.119685,-0.494601,-0.421696,-0.0654659,-0.084585,2.20206,2.15298,1.5708,1.5708,-0.779249,-0.723262,-0.238582,-0.175772,-0.127348,-0.215247,1.19334,1.08125,1.5708,1.5708
0.224,-0.0343593,0.0120355,0.149991,0.158427,-0.018429,-0.0462987,-4.34696,-4.35362,1.04098,1.0341,0.136705,0.138139,-0.39185,-0.458827,-0.0661436,-0.103721,-0.06987,-0.0849625,0.332466,0.301808,-0.257231,-0.292843,0.0444368,0.0972736,-0.755689,-0.710984,0.884587,0.868141,0.1504,0.117873,-0.141704,-0.162708,1.51092,1.53027,-0.0380598,-0.0101446,-0.399542,-0.294339,0.0767015,0.137281,-0.182144,-0.216625,-0.194186,-0.208471,0.157073,0.17525,0.0943666,0.126119,-0.492929,-0.419757,-0.0685421,-0.0861383,2.22668,2.17869,1.5708,1.5708,-0.798187,-0.74245,-0.238075,-0.175511,-0.132402,-0.220454,1.19599,1.085,1.5708,1.5708
0.228,-0.0400787,0.00497194,0.15752,0.166548,-0.0147411,-0.0437377,-4.32478,-4.3316,1.04318,1.03617,0.136305,0.137874,-0.407362,-0.472681,-0.073403,-0.111642,-0.0815834,-0.0964387,0.314044,0.283723,-0.308643,-0.344739,0.0469436,0.0993093,-0.687118,-0.643525,0.888918,0.8744,0.158935,0.126061,-0.147331,-0.170027,1.45902,1.47884,-0.042065,-0.014273,-0.407635,-0.302512,0.0860831,0.144934,-0.17016,-0.203053,-0.202293,-0.217097,0.158771,0.177637,0.0995507,0.131915,-0.49122,-0.417814,-0.0710704,-0.0872309,2.2507,2.20374,1.5708,1.5708,-0.817108,-0.761588,-0.238004,-0.175594,-0.137027,-0.224985,1.20036,1.09047,1.5708,1.5708
0.232,-0.043969,-0.000498178,0.165431,0.174936,-0.0104169,-0.0403817,-4.30254,-4.30955,1.04552,1.03834,0.135666,0.137372,-0.423488,-0.486748,-0.0811898,-0.119935,-0.0971212,-0.111652,0.298014,0.268515,-0.355513,-0.390363,0.0496494,0.102346,-0.620039,-0.559013,0.889357,0.877002,0.169236,0.136087,-0.15154,-0.175812,1.40526,1.42555,-0.0445892,-0.0168634,-0.409912,-0.304908,0.087402,0.146681,-0.160708,-0.191829,-0.210435,-0.225654,0.159642,0.179104,0.103748,0.136852,-0.490126,-0.416487,-0.0751819,-0.08987,2.27481,2.22889,1.5708,1.5708,-0.835075,-0.779741,-0.23762,-0.175329,-0.140914,-0.228819,1.20458,1.09569,1.5708,1.5708
0.236,-0.0474445,-0.00556444,0.173892,0.183822,-0.00663084,-0.0374712,-4.28026,-4.28745,1.04763,1.04028,0.134953,0.136778,-0.438898,-0.500112,-0.0895652,-0.128836,-0.111958,-0.126352,0.285725,0.256745,-0.393791,-0.42916,0.0519929,0.103791,-0.518429,-0.461692,0.888337,0.878162,0.180074,0.146765,-0.156145,-0.181918,1.34994,1.37071,-0.0478177,-0.0201997,-0.411869,-0.307071,0.088111,0.147464,-0.151545,-0.180875,-0.219046,-0.234631,0.16079,0.180759,0.107287,0.141188,-0.489296,-0.415432,-0.0794148,-0.0926131,2.2986,2.25367,1.5708,1.5708,-0.853548,-0.798434,-0.23708,-0.174875,-0.145027,-0.232761,1.21023,1.10244,1.5708,1.5708
0.24,-0.0506922,-0.010211,0.181158,0.191398,-0.00290752,-0.0344693,-4.25814,-4.26551,1.04959,1.0421,0.134194,0.136121,-0.452738,-0.512132,-0.0965899,-0.13631,-0.125095,-0.139253,0.277371,0.249068,-0.430761,-0.464377,0.0516255,0.103573,-0.443283,-0.3676,0.886277,0.877966,0.190201,0.156795,-0.159555,-0.186644,1.2935,1.31464,-0.0518388,-0.0245024,-0.411535,-0.307193,0.0951924,0.153479,-0.143341,-0.171121,-0.226293,-0.242095,0.161753,0.182172,0.110926,0.145531,-0.489225,-0.415163,-0.0830589,-0.0948669,2.32188,2.27793,1.5708,1.5708,-0.870989,-0.815951,-0.235389,-0.173304,-0.150436,-0.237938,1.21658,1.10979,1.5708,1.5708
0.244,-0.0538392,-0.0146073,0.186773,0.197296,0.00182745,-0.0302367,-4.23604,-4.24357,1.05134,1.04375,0.133523,0.135538,-0.465468,-0.523364,-0.101219,-0.141261,-0.136794,-0.150817,0.272227,0.244212,-0.462453,-0.496562,0.0490452,0.0999404,-0.375364,-0.305937,0.882672,0.875937,0.199769,0.166438,-0.160467,-0.188708,1.23602,1.25744,-0.0569959,-0.0296141,-0.4085,-0.304326,0.0859742,0.146949,-0.135695,-0.162158,-0.231987,-0.247894,0.161999,0.182717,0.113729,0.149012,-0.489292,-0.415084,-0.0866978,-0.0971624,2.34487,2.30187,1.5708,1.5708,-0.888225,-0.83326,-0.234378,-0.1723,-0.154541,-0.241696,1.22329,1.11738,1.5708,1.5708
0.248,-0.0583075,-0.0200001,0.190481,0.201253,0.00696543,-0.0254105,-4.21407,-4.22172,1.05272,1.04508,0.132685,0.134777,-0.475228,-0.532054,-0.103783,-0.144035,-0.146792,-0.16065,0.270552,0.242782,-0.491764,-0.525693,0.0451008,0.0953205,-0.345029,-0.275255,0.879566,0.873943,0.208718,0.175593,-0.159555,-0.188762,1.1783,1.19988,-0.0609463,-0.0336633,-0.40247,-0.298655,0.0780741,0.141371,-0.126825,-0.152389,-0.235307,-0.251198,0.16224,0.183126,0.115394,0.151359,-0.490022,-0.415716,-0.0909327,-0.100082,2.36737,2.32531,1.5708,1.5708,-0.904934,-0.849948,-0.232481,-0.170431,-0.159459,-0.246261,1.23024,1.12512,1.5708,1.5708
0.252,-0.0622103,-0.0246412,0.193752,0.204672,0.0103016,-0.0223066,-4.19221,-4.19997,1.05402,1.04635,0.132129,0.134264,-0.483668,-0.539739,-0.106039,-0.146519,-0.151936,-0.16569,0.272945,0.245122,-0.515913,-0.549701,0.0420365,0.0917085,-0.336627,-0.265555,0.87467,0.869833,0.215861,0.183035,-0.158904,-0.18895,1.11866,1.1403,-0.0658437,-0.0394671,-0.394016,-0.290963,0.0666259,0.125819,-0.118833,-0.143667,-0.238574,-0.254372,0.164387,0.185362,0.116264,0.152941,-0.490554,-0.416242,-0.0961452,-0.104016,2.38902,2.34788,1.5708,1.5708,-0.920367,-0.865375,-0.230874,-0.168815,-0.164481,-0.250719,1.23892,1.13465,1.5708,1.5708
0.256,-0.0667694,-0.0293766,0.192196,0.20332,0.0148462,-0.0176531,-4.1705,-4.17831,1.05499,1.04738,0.131518,0.13367,-0.489487,-0.545714,-0.102897,-0.143522,-0.152683,-0.166515,0.28019,0.252069,-0.531447,-0.563738,0.0364436,0.0862197,-0.311106,-0.226108,0.869743,0.864766,0.22048,0.188271,-0.153182,-0.183821,1.05999,1.08138,-0.0705557,-0.0442106,-0.382332,-0.279625,0.0501223,0.113993,-0.110756,-0.135621,-0.23653,-0.252136,0.165611,0.186437,0.116403,0.153641,-0.491954,-0.41774,-0.10124,-0.107958,2.40995,2.36973,1.5708,1.5708,-0.934921,-0.879764,-0.228511,-0.166396,-0.169082,-0.254807,1.24638,1.14258,1.5708,1.5708
0.26,-0.069856,-0.0322522,0.186689,0.197989,0.019341,-0.0127618,-4.14904,-4.15684,1.05601,1.04851,0.131025,0.133164,-0.49448,-0.551612,-0.0950691,-0.135721,-0.147796,-0.161833,0.291519,0.262544,-0.537702,-0.57025,0.0263559,0.0758129,-0.322439,-0.242213,0.862278,0.856409,0.222004,0.190648,-0.144516,-0.175553,1.00122,1.02207,-0.0751501,-0.0496859,-0.366725,-0.264774,0.0334049,0.0953603,-0.104994,-0.130431,-0.230012,-0.245356,0.166019,0.186516,0.117891,0.15543,-0.493744,-0.419682,-0.105523,-0.111342,2.429,2.38964,1.5708,1.5708,-0.946918,-0.891412,-0.225068,-0.16291,-0.173401,-0.258721,1.25205,1.14833,1.5708,1.5708
0.264,-0.0726579,-0.0345471,0.179661,0.191084,0.0231998,-0.00834922,-4.1276,-4.13536,1.05689,1.04954,0.130829,0.132923,-0.498015,-0.556497,-0.0854063,-0.126063,-0.138877,-0.153177,0.307147,0.277165,-0.53157,-0.563388,0.0162974,0.0661333,-0.339413,-0.253208,0.85335,0.846062,0.221438,0.191079,-0.134676,-0.165936,0.941855,0.962011,-0.0796663,-0.0548765,-0.347673,-0.246401,0.0121493,0.0751266,-0.0994,-0.125737,-0.222531,-0.237493,0.168058,0.188103,0.116627,0.154533,-0.494891,-0.421145,-0.111705,-0.116667,2.44705,2.40855,1.5708,1.5708,-0.958521,-0.902666,-0.222842,-0.160564,-0.176918,-0.261592,1.25878,1.15509,1.5708,1.5708
